time_period,ref_area,freq,measure,unit_measure,activity,adjustment,transformation,time_horiz,methodology,obs_value,unit_mult,decimals,obs_status
2023-05,ESP,M,LI,IX,_Z,AA,IX,_Z,H,99.5714,0,2,A
2023-06,ESP,M,LI,IX,_Z,AA,IX,_Z,H,99.70467,0,2,A
2023-07,ESP,M,LI,IX,_Z,AA,IX,_Z,H,99.79329,0,2,A
2023-08,ESP,M,LI,IX,_Z,AA,IX,_Z,H,99.81651,0,2,A
2023-09,ESP,M,LI,IX,_Z,AA,IX,_Z,H,99.79256,0,2,A
2023-10,ESP,M,LI,IX,_Z,AA,IX,_Z,H,99.75455,0,2,A
1990-01,BRA,M,LI,IX,_Z,AA,IX,_Z,H,98.92152,0,2,A
1990-02,BRA,M,LI,IX,_Z,AA,IX,_Z,H,98.88019,0,2,A
1990-03,BRA,M,LI,IX,_Z,AA,IX,_Z,H,98.93687,0,2,A
1990-04,BRA,M,LI,IX,_Z,AA,IX,_Z,H,99.06355,0,2,A
1990-05,BRA,M,LI,IX,_Z,AA,IX,_Z,H,99.21991,0,2,A
1990-06,BRA,M,LI,IX,_Z,AA,IX,_Z,H,99.36613,0,2,A
1990-07,BRA,M,LI,IX,_Z,AA,IX,_Z,H,99.46858,0,2,A
1990-08,BRA,M,LI,IX,_Z,AA,IX,_Z,H,99.5029,0,2,A
1990-09,BRA,M,LI,IX,_Z,AA,IX,_Z,H,99.49998,0,2,A
1990-10,BRA,M,LI,IX,_Z,AA,IX,_Z,H,99.50368,0,2,A
1990-11,BRA,M,LI,IX,_Z,AA,IX,_Z,H,99.55132,0,2,A
1990-12,BRA,M,LI,IX,_Z,AA,IX,_Z,H,99.63824,0,2,A
1991-01,BRA,M,LI,IX,_Z,AA,IX,_Z,H,99.74876,0,2,A
1991-02,BRA,M,LI,IX,_Z,AA,IX,_Z,H,99.85885,0,2,A
1991-03,BRA,M,LI,IX,_Z,AA,IX,_Z,H,99.93734,0,2,A
1991-04,BRA,M,LI,IX,_Z,AA,IX,_Z,H,99.94883,0,2,A
1991-05,BRA,M,LI,IX,_Z,AA,IX,_Z,H,99.85455,0,2,A
1991-06,BRA,M,LI,IX,_Z,AA,IX,_Z,H,99.6507,0,2,A
1991-07,BRA,M,LI,IX,_Z,AA,IX,_Z,H,99.34217,0,2,A
1991-08,BRA,M,LI,IX,_Z,AA,IX,_Z,H,98.94511,0,2,A
1991-09,BRA,M,LI,IX,_Z,AA,IX,_Z,H,98.52633,0,2,A
1991-10,BRA,M,LI,IX,_Z,AA,IX,_Z,H,98.1617,0,2,A
1991-11,BRA,M,LI,IX,_Z,AA,IX,_Z,H,97.91217,0,2,A
1991-12,BRA,M,LI,IX,_Z,AA,IX,_Z,H,97.78612,0,2,A
1992-01,BRA,M,LI,IX,_Z,AA,IX,_Z,H,97.78146,0,2,A
1992-02,BRA,M,LI,IX,_Z,AA,IX,_Z,H,97.88078,0,2,A
1992-03,BRA,M,LI,IX,_Z,AA,IX,_Z,H,98.03391,0,2,A
1992-04,BRA,M,LI,IX,_Z,AA,IX,_Z,H,98.19057,0,2,A
1992-05,BRA,M,LI,IX,_Z,AA,IX,_Z,H,98.31393,0,2,A
1992-06,BRA,M,LI,IX,_Z,AA,IX,_Z,H,98.41222,0,2,A
1992-07,BRA,M,LI,IX,_Z,AA,IX,_Z,H,98.50401,0,2,A
1992-08,BRA,M,LI,IX,_Z,AA,IX,_Z,H,98.61797,0,2,A
1992-09,BRA,M,LI,IX,_Z,AA,IX,_Z,H,98.76608,0,2,A
1992-10,BRA,M,LI,IX,_Z,AA,IX,_Z,H,98.95455,0,2,A
1992-11,BRA,M,LI,IX,_Z,AA,IX,_Z,H,99.1815,0,2,A
1992-12,BRA,M,LI,IX,_Z,AA,IX,_Z,H,99.4158,0,2,A
1993-01,BRA,M,LI,IX,_Z,AA,IX,_Z,H,99.62154,0,2,A
1993-02,BRA,M,LI,IX,_Z,AA,IX,_Z,H,99.77459,0,2,A
1993-03,BRA,M,LI,IX,_Z,AA,IX,_Z,H,99.86639,0,2,A
1993-04,BRA,M,LI,IX,_Z,AA,IX,_Z,H,99.90115,0,2,A
1993-05,BRA,M,LI,IX,_Z,AA,IX,_Z,H,99.8923,0,2,A
1993-06,BRA,M,LI,IX,_Z,AA,IX,_Z,H,99.861,0,2,A
1993-07,BRA,M,LI,IX,_Z,AA,IX,_Z,H,99.83168,0,2,A
1993-08,BRA,M,LI,IX,_Z,AA,IX,_Z,H,99.82766,0,2,A
1993-09,BRA,M,LI,IX,_Z,AA,IX,_Z,H,99.86259,0,2,A
1993-10,BRA,M,LI,IX,_Z,AA,IX,_Z,H,99.94747,0,2,A
1993-11,BRA,M,LI,IX,_Z,AA,IX,_Z,H,100.0875,0,2,A
1993-12,BRA,M,LI,IX,_Z,AA,IX,_Z,H,100.2613,0,2,A
1994-01,BRA,M,LI,IX,_Z,AA,IX,_Z,H,100.4459,0,2,A
1994-02,BRA,M,LI,IX,_Z,AA,IX,_Z,H,100.6213,0,2,A
1994-03,BRA,M,LI,IX,_Z,AA,IX,_Z,H,100.7797,0,2,A
1994-04,BRA,M,LI,IX,_Z,AA,IX,_Z,H,100.9148,0,2,A
1994-05,BRA,M,LI,IX,_Z,AA,IX,_Z,H,101.0247,0,2,A
1994-06,BRA,M,LI,IX,_Z,AA,IX,_Z,H,101.1275,0,2,A
1994-07,BRA,M,LI,IX,_Z,AA,IX,_Z,H,101.2305,0,2,A
1994-08,BRA,M,LI,IX,_Z,AA,IX,_Z,H,101.3222,0,2,A
1994-09,BRA,M,LI,IX,_Z,AA,IX,_Z,H,101.3749,0,2,A
1994-10,BRA,M,LI,IX,_Z,AA,IX,_Z,H,101.356,0,2,A
1994-11,BRA,M,LI,IX,_Z,AA,IX,_Z,H,101.2408,0,2,A
1994-12,BRA,M,LI,IX,_Z,AA,IX,_Z,H,101.0263,0,2,A
1995-01,BRA,M,LI,IX,_Z,AA,IX,_Z,H,100.7171,0,2,A
1995-02,BRA,M,LI,IX,_Z,AA,IX,_Z,H,100.3253,0,2,A
1995-03,BRA,M,LI,IX,_Z,AA,IX,_Z,H,99.89209,0,2,A
1995-04,BRA,M,LI,IX,_Z,AA,IX,_Z,H,99.45969,0,2,A
1995-05,BRA,M,LI,IX,_Z,AA,IX,_Z,H,99.06116,0,2,A
1995-06,BRA,M,LI,IX,_Z,AA,IX,_Z,H,98.72906,0,2,A
1995-07,BRA,M,LI,IX,_Z,AA,IX,_Z,H,98.49454,0,2,A
1995-08,BRA,M,LI,IX,_Z,AA,IX,_Z,H,98.36752,0,2,A
1995-09,BRA,M,LI,IX,_Z,AA,IX,_Z,H,98.33725,0,2,A
1995-10,BRA,M,LI,IX,_Z,AA,IX,_Z,H,98.3829,0,2,A
1995-11,BRA,M,LI,IX,_Z,AA,IX,_Z,H,98.48394,0,2,A
1995-12,BRA,M,LI,IX,_Z,AA,IX,_Z,H,98.63802,0,2,A
1996-01,BRA,M,LI,IX,_Z,AA,IX,_Z,H,98.83572,0,2,A
1996-02,BRA,M,LI,IX,_Z,AA,IX,_Z,H,99.06211,0,2,A
1996-03,BRA,M,LI,IX,_Z,AA,IX,_Z,H,99.29702,0,2,A
1996-04,BRA,M,LI,IX,_Z,AA,IX,_Z,H,99.52618,0,2,A
1996-05,BRA,M,LI,IX,_Z,AA,IX,_Z,H,99.73468,0,2,A
1996-06,BRA,M,LI,IX,_Z,AA,IX,_Z,H,99.91167,0,2,A
1996-07,BRA,M,LI,IX,_Z,AA,IX,_Z,H,100.0513,0,2,A
1996-08,BRA,M,LI,IX,_Z,AA,IX,_Z,H,100.1514,0,2,A
1996-09,BRA,M,LI,IX,_Z,AA,IX,_Z,H,100.2399,0,2,A
1996-10,BRA,M,LI,IX,_Z,AA,IX,_Z,H,100.3412,0,2,A
1996-11,BRA,M,LI,IX,_Z,AA,IX,_Z,H,100.4666,0,2,A
1996-12,BRA,M,LI,IX,_Z,AA,IX,_Z,H,100.6083,0,2,A
1997-01,BRA,M,LI,IX,_Z,AA,IX,_Z,H,100.7482,0,2,A
1997-02,BRA,M,LI,IX,_Z,AA,IX,_Z,H,100.8578,0,2,A
1997-03,BRA,M,LI,IX,_Z,AA,IX,_Z,H,100.9293,0,2,A
1997-04,BRA,M,LI,IX,_Z,AA,IX,_Z,H,100.9535,0,2,A
1997-05,BRA,M,LI,IX,_Z,AA,IX,_Z,H,100.9179,0,2,A
1997-06,BRA,M,LI,IX,_Z,AA,IX,_Z,H,100.8243,0,2,A
1997-07,BRA,M,LI,IX,_Z,AA,IX,_Z,H,100.6731,0,2,A
1997-08,BRA,M,LI,IX,_Z,AA,IX,_Z,H,100.4667,0,2,A
1997-09,BRA,M,LI,IX,_Z,AA,IX,_Z,H,100.202,0,2,A
1997-10,BRA,M,LI,IX,_Z,AA,IX,_Z,H,99.87837,0,2,A
1997-11,BRA,M,LI,IX,_Z,AA,IX,_Z,H,99.50892,0,2,A
1997-12,BRA,M,LI,IX,_Z,AA,IX,_Z,H,99.15347,0,2,A
1998-01,BRA,M,LI,IX,_Z,AA,IX,_Z,H,98.87655,0,2,A
1998-02,BRA,M,LI,IX,_Z,AA,IX,_Z,H,98.72321,0,2,A
1998-03,BRA,M,LI,IX,_Z,AA,IX,_Z,H,98.66261,0,2,A
1998-04,BRA,M,LI,IX,_Z,AA,IX,_Z,H,98.63233,0,2,A
1998-05,BRA,M,LI,IX,_Z,AA,IX,_Z,H,98.56592,0,2,A
1998-06,BRA,M,LI,IX,_Z,AA,IX,_Z,H,98.42239,0,2,A
1998-07,BRA,M,LI,IX,_Z,AA,IX,_Z,H,98.18392,0,2,A
1998-08,BRA,M,LI,IX,_Z,AA,IX,_Z,H,97.86582,0,2,A
1998-09,BRA,M,LI,IX,_Z,AA,IX,_Z,H,97.5325,0,2,A
1998-10,BRA,M,LI,IX,_Z,AA,IX,_Z,H,97.27853,0,2,A
1998-11,BRA,M,LI,IX,_Z,AA,IX,_Z,H,97.1729,0,2,A
1998-12,BRA,M,LI,IX,_Z,AA,IX,_Z,H,97.22221,0,2,A
1999-01,BRA,M,LI,IX,_Z,AA,IX,_Z,H,97.40671,0,2,A
1999-02,BRA,M,LI,IX,_Z,AA,IX,_Z,H,97.70232,0,2,A
1999-03,BRA,M,LI,IX,_Z,AA,IX,_Z,H,98.094220000000007,0,2,A
1999-04,BRA,M,LI,IX,_Z,AA,IX,_Z,H,98.54979,0,2,A
1999-05,BRA,M,LI,IX,_Z,AA,IX,_Z,H,99.02187,0,2,A
1999-06,BRA,M,LI,IX,_Z,AA,IX,_Z,H,99.4498,0,2,A
1999-07,BRA,M,LI,IX,_Z,AA,IX,_Z,H,99.79844,0,2,A
1999-08,BRA,M,LI,IX,_Z,AA,IX,_Z,H,100.0552,0,2,A
1999-09,BRA,M,LI,IX,_Z,AA,IX,_Z,H,100.2406,0,2,A
1999-10,BRA,M,LI,IX,_Z,AA,IX,_Z,H,100.373,0,2,A
1999-11,BRA,M,LI,IX,_Z,AA,IX,_Z,H,100.4717,0,2,A
1999-12,BRA,M,LI,IX,_Z,AA,IX,_Z,H,100.5627,0,2,A
2000-01,BRA,M,LI,IX,_Z,AA,IX,_Z,H,100.6626,0,2,A
2000-02,BRA,M,LI,IX,_Z,AA,IX,_Z,H,100.7833,0,2,A
2000-03,BRA,M,LI,IX,_Z,AA,IX,_Z,H,100.9156,0,2,A
2000-04,BRA,M,LI,IX,_Z,AA,IX,_Z,H,101.0477,0,2,A
2000-05,BRA,M,LI,IX,_Z,AA,IX,_Z,H,101.1765,0,2,A
2000-06,BRA,M,LI,IX,_Z,AA,IX,_Z,H,101.2836,0,2,A
2000-07,BRA,M,LI,IX,_Z,AA,IX,_Z,H,101.3379,0,2,A
2000-08,BRA,M,LI,IX,_Z,AA,IX,_Z,H,101.316,0,2,A
2000-09,BRA,M,LI,IX,_Z,AA,IX,_Z,H,101.2299,0,2,A
2000-10,BRA,M,LI,IX,_Z,AA,IX,_Z,H,101.103,0,2,A
2000-11,BRA,M,LI,IX,_Z,AA,IX,_Z,H,100.9599,0,2,A
2000-12,BRA,M,LI,IX,_Z,AA,IX,_Z,H,100.8171,0,2,A
2001-01,BRA,M,LI,IX,_Z,AA,IX,_Z,H,100.6654,0,2,A
2001-02,BRA,M,LI,IX,_Z,AA,IX,_Z,H,100.4733,0,2,A
2001-03,BRA,M,LI,IX,_Z,AA,IX,_Z,H,100.2112,0,2,A
2001-04,BRA,M,LI,IX,_Z,AA,IX,_Z,H,99.86182,0,2,A
2001-05,BRA,M,LI,IX,_Z,AA,IX,_Z,H,99.42355,0,2,A
2001-06,BRA,M,LI,IX,_Z,AA,IX,_Z,H,98.93559,0,2,A
2001-07,BRA,M,LI,IX,_Z,AA,IX,_Z,H,98.47549,0,2,A
2001-08,BRA,M,LI,IX,_Z,AA,IX,_Z,H,98.13849,0,2,A
2001-09,BRA,M,LI,IX,_Z,AA,IX,_Z,H,97.98293,0,2,A
2001-10,BRA,M,LI,IX,_Z,AA,IX,_Z,H,98.02517,0,2,A
2001-11,BRA,M,LI,IX,_Z,AA,IX,_Z,H,98.23341,0,2,A
2001-12,BRA,M,LI,IX,_Z,AA,IX,_Z,H,98.5333,0,2,A
2002-01,BRA,M,LI,IX,_Z,AA,IX,_Z,H,98.84677,0,2,A
2002-02,BRA,M,LI,IX,_Z,AA,IX,_Z,H,99.110830000000007,0,2,A
2002-03,BRA,M,LI,IX,_Z,AA,IX,_Z,H,99.29269,0,2,A
2002-04,BRA,M,LI,IX,_Z,AA,IX,_Z,H,99.37707,0,2,A
2002-05,BRA,M,LI,IX,_Z,AA,IX,_Z,H,99.36381,0,2,A
2002-06,BRA,M,LI,IX,_Z,AA,IX,_Z,H,99.28129,0,2,A
2002-07,BRA,M,LI,IX,_Z,AA,IX,_Z,H,99.17625,0,2,A
2002-08,BRA,M,LI,IX,_Z,AA,IX,_Z,H,99.09581,0,2,A
2002-09,BRA,M,LI,IX,_Z,AA,IX,_Z,H,99.0659,0,2,A
2002-10,BRA,M,LI,IX,_Z,AA,IX,_Z,H,99.07233,0,2,A
2002-11,BRA,M,LI,IX,_Z,AA,IX,_Z,H,99.08287,0,2,A
2002-12,BRA,M,LI,IX,_Z,AA,IX,_Z,H,99.03701,0,2,A
2003-01,BRA,M,LI,IX,_Z,AA,IX,_Z,H,98.90041,0,2,A
2003-02,BRA,M,LI,IX,_Z,AA,IX,_Z,H,98.69198,0,2,A
2003-03,BRA,M,LI,IX,_Z,AA,IX,_Z,H,98.47359,0,2,A
2003-04,BRA,M,LI,IX,_Z,AA,IX,_Z,H,98.30032,0,2,A
2003-05,BRA,M,LI,IX,_Z,AA,IX,_Z,H,98.20009,0,2,A
2003-06,BRA,M,LI,IX,_Z,AA,IX,_Z,H,98.21812,0,2,A
2003-07,BRA,M,LI,IX,_Z,AA,IX,_Z,H,98.40485,0,2,A
2003-08,BRA,M,LI,IX,_Z,AA,IX,_Z,H,98.78297,0,2,A
2003-09,BRA,M,LI,IX,_Z,AA,IX,_Z,H,99.30159,0,2,A
2003-10,BRA,M,LI,IX,_Z,AA,IX,_Z,H,99.85586,0,2,A
2003-11,BRA,M,LI,IX,_Z,AA,IX,_Z,H,100.3369,0,2,A
2003-12,BRA,M,LI,IX,_Z,AA,IX,_Z,H,100.6701,0,2,A
2004-01,BRA,M,LI,IX,_Z,AA,IX,_Z,H,100.8442,0,2,A
2004-02,BRA,M,LI,IX,_Z,AA,IX,_Z,H,100.8895,0,2,A
2004-03,BRA,M,LI,IX,_Z,AA,IX,_Z,H,100.8582,0,2,A
2004-04,BRA,M,LI,IX,_Z,AA,IX,_Z,H,100.8196,0,2,A
2004-05,BRA,M,LI,IX,_Z,AA,IX,_Z,H,100.81,0,2,A
2004-06,BRA,M,LI,IX,_Z,AA,IX,_Z,H,100.8282,0,2,A
2004-07,BRA,M,LI,IX,_Z,AA,IX,_Z,H,100.8494,0,2,A
2004-08,BRA,M,LI,IX,_Z,AA,IX,_Z,H,100.8492,0,2,A
2004-09,BRA,M,LI,IX,_Z,AA,IX,_Z,H,100.8303,0,2,A
2004-10,BRA,M,LI,IX,_Z,AA,IX,_Z,H,100.782,0,2,A
2004-11,BRA,M,LI,IX,_Z,AA,IX,_Z,H,100.6843,0,2,A
2004-12,BRA,M,LI,IX,_Z,AA,IX,_Z,H,100.5167,0,2,A
2005-01,BRA,M,LI,IX,_Z,AA,IX,_Z,H,100.2667,0,2,A
2005-02,BRA,M,LI,IX,_Z,AA,IX,_Z,H,99.96213,0,2,A
2005-03,BRA,M,LI,IX,_Z,AA,IX,_Z,H,99.63317,0,2,A
2005-04,BRA,M,LI,IX,_Z,AA,IX,_Z,H,99.30158,0,2,A
2005-05,BRA,M,LI,IX,_Z,AA,IX,_Z,H,98.97915,0,2,A
2005-06,BRA,M,LI,IX,_Z,AA,IX,_Z,H,98.68649,0,2,A
2005-07,BRA,M,LI,IX,_Z,AA,IX,_Z,H,98.45258,0,2,A
2005-08,BRA,M,LI,IX,_Z,AA,IX,_Z,H,98.30476,0,2,A
2005-09,BRA,M,LI,IX,_Z,AA,IX,_Z,H,98.26699,0,2,A
2005-10,BRA,M,LI,IX,_Z,AA,IX,_Z,H,98.33546,0,2,A
2005-11,BRA,M,LI,IX,_Z,AA,IX,_Z,H,98.50599,0,2,A
2005-12,BRA,M,LI,IX,_Z,AA,IX,_Z,H,98.76741,0,2,A
2006-01,BRA,M,LI,IX,_Z,AA,IX,_Z,H,99.06623,0,2,A
2006-02,BRA,M,LI,IX,_Z,AA,IX,_Z,H,99.35319,0,2,A
2006-03,BRA,M,LI,IX,_Z,AA,IX,_Z,H,99.59366,0,2,A
2006-04,BRA,M,LI,IX,_Z,AA,IX,_Z,H,99.76621,0,2,A
2006-05,BRA,M,LI,IX,_Z,AA,IX,_Z,H,99.86748,0,2,A
2006-06,BRA,M,LI,IX,_Z,AA,IX,_Z,H,99.92163,0,2,A
2006-07,BRA,M,LI,IX,_Z,AA,IX,_Z,H,99.97565,0,2,A
2006-08,BRA,M,LI,IX,_Z,AA,IX,_Z,H,100.0567,0,2,A
2006-09,BRA,M,LI,IX,_Z,AA,IX,_Z,H,100.1936,0,2,A
2006-10,BRA,M,LI,IX,_Z,AA,IX,_Z,H,100.394,0,2,A
2006-11,BRA,M,LI,IX,_Z,AA,IX,_Z,H,100.6464,0,2,A
2006-12,BRA,M,LI,IX,_Z,AA,IX,_Z,H,100.9265,0,2,A
2007-01,BRA,M,LI,IX,_Z,AA,IX,_Z,H,101.2184,0,2,A
2007-02,BRA,M,LI,IX,_Z,AA,IX,_Z,H,101.5288,0,2,A
2007-03,BRA,M,LI,IX,_Z,AA,IX,_Z,H,101.8504,0,2,A
2007-04,BRA,M,LI,IX,_Z,AA,IX,_Z,H,102.1769,0,2,A
2007-05,BRA,M,LI,IX,_Z,AA,IX,_Z,H,102.4697,0,2,A
2007-06,BRA,M,LI,IX,_Z,AA,IX,_Z,H,102.7152,0,2,A
2007-07,BRA,M,LI,IX,_Z,AA,IX,_Z,H,102.9121,0,2,A
2007-08,BRA,M,LI,IX,_Z,AA,IX,_Z,H,103.0609,0,2,A
2007-09,BRA,M,LI,IX,_Z,AA,IX,_Z,H,103.1807,0,2,A
2007-10,BRA,M,LI,IX,_Z,AA,IX,_Z,H,103.2604,0,2,A
2007-11,BRA,M,LI,IX,_Z,AA,IX,_Z,H,103.2884,0,2,A
2007-12,BRA,M,LI,IX,_Z,AA,IX,_Z,H,103.2721,0,2,A
2008-01,BRA,M,LI,IX,_Z,AA,IX,_Z,H,103.2302,0,2,A
2008-02,BRA,M,LI,IX,_Z,AA,IX,_Z,H,103.1847,0,2,A
2008-03,BRA,M,LI,IX,_Z,AA,IX,_Z,H,103.1155,0,2,A
2008-04,BRA,M,LI,IX,_Z,AA,IX,_Z,H,102.9845,0,2,A
2008-05,BRA,M,LI,IX,_Z,AA,IX,_Z,H,102.7213,0,2,A
2008-06,BRA,M,LI,IX,_Z,AA,IX,_Z,H,102.238,0,2,A
2008-07,BRA,M,LI,IX,_Z,AA,IX,_Z,H,101.3615,0,2,A
2008-08,BRA,M,LI,IX,_Z,AA,IX,_Z,H,100.2731,0,2,A
2008-09,BRA,M,LI,IX,_Z,AA,IX,_Z,H,99.00292,0,2,A
2008-10,BRA,M,LI,IX,_Z,AA,IX,_Z,H,97.67242,0,2,A
2008-11,BRA,M,LI,IX,_Z,AA,IX,_Z,H,96.50907,0,2,A
2008-12,BRA,M,LI,IX,_Z,AA,IX,_Z,H,95.70185,0,2,A
2009-01,BRA,M,LI,IX,_Z,AA,IX,_Z,H,95.33635,0,2,A
2009-02,BRA,M,LI,IX,_Z,AA,IX,_Z,H,95.40474,0,2,A
2009-03,BRA,M,LI,IX,_Z,AA,IX,_Z,H,95.83642,0,2,A
2009-04,BRA,M,LI,IX,_Z,AA,IX,_Z,H,96.52927,0,2,A
2009-05,BRA,M,LI,IX,_Z,AA,IX,_Z,H,97.34184,0,2,A
2009-06,BRA,M,LI,IX,_Z,AA,IX,_Z,H,98.16629,0,2,A
2009-07,BRA,M,LI,IX,_Z,AA,IX,_Z,H,98.93488,0,2,A
2009-08,BRA,M,LI,IX,_Z,AA,IX,_Z,H,99.61806,0,2,A
2009-09,BRA,M,LI,IX,_Z,AA,IX,_Z,H,100.1939,0,2,A
2009-10,BRA,M,LI,IX,_Z,AA,IX,_Z,H,100.6427,0,2,A
2009-11,BRA,M,LI,IX,_Z,AA,IX,_Z,H,100.9693,0,2,A
2009-12,BRA,M,LI,IX,_Z,AA,IX,_Z,H,101.1917,0,2,A
2010-01,BRA,M,LI,IX,_Z,AA,IX,_Z,H,101.3252,0,2,A
2010-02,BRA,M,LI,IX,_Z,AA,IX,_Z,H,101.3853,0,2,A
2010-03,BRA,M,LI,IX,_Z,AA,IX,_Z,H,101.3834,0,2,A
2010-04,BRA,M,LI,IX,_Z,AA,IX,_Z,H,101.3357,0,2,A
2010-05,BRA,M,LI,IX,_Z,AA,IX,_Z,H,101.285,0,2,A
2010-06,BRA,M,LI,IX,_Z,AA,IX,_Z,H,101.2754,0,2,A
2010-07,BRA,M,LI,IX,_Z,AA,IX,_Z,H,101.3285,0,2,A
2010-08,BRA,M,LI,IX,_Z,AA,IX,_Z,H,101.4467,0,2,A
2010-09,BRA,M,LI,IX,_Z,AA,IX,_Z,H,101.6061,0,2,A
2010-10,BRA,M,LI,IX,_Z,AA,IX,_Z,H,101.7641,0,2,A
2010-11,BRA,M,LI,IX,_Z,AA,IX,_Z,H,101.8836,0,2,A
2010-12,BRA,M,LI,IX,_Z,AA,IX,_Z,H,101.95,0,2,A
2011-01,BRA,M,LI,IX,_Z,AA,IX,_Z,H,101.9619,0,2,A
2011-02,BRA,M,LI,IX,_Z,AA,IX,_Z,H,101.9255,0,2,A
2011-03,BRA,M,LI,IX,_Z,AA,IX,_Z,H,101.8468,0,2,A
2011-04,BRA,M,LI,IX,_Z,AA,IX,_Z,H,101.7073,0,2,A
2011-05,BRA,M,LI,IX,_Z,AA,IX,_Z,H,101.4949,0,2,A
2011-06,BRA,M,LI,IX,_Z,AA,IX,_Z,H,101.2219,0,2,A
2011-07,BRA,M,LI,IX,_Z,AA,IX,_Z,H,100.9211,0,2,A
2011-08,BRA,M,LI,IX,_Z,AA,IX,_Z,H,100.6479,0,2,A
2011-09,BRA,M,LI,IX,_Z,AA,IX,_Z,H,100.4576,0,2,A
2011-10,BRA,M,LI,IX,_Z,AA,IX,_Z,H,100.3747,0,2,A
2011-11,BRA,M,LI,IX,_Z,AA,IX,_Z,H,100.3881,0,2,A
2011-12,BRA,M,LI,IX,_Z,AA,IX,_Z,H,100.4706,0,2,A
2012-01,BRA,M,LI,IX,_Z,AA,IX,_Z,H,100.5745,0,2,A
2012-02,BRA,M,LI,IX,_Z,AA,IX,_Z,H,100.6555,0,2,A
2012-03,BRA,M,LI,IX,_Z,AA,IX,_Z,H,100.6839,0,2,A
2012-04,BRA,M,LI,IX,_Z,AA,IX,_Z,H,100.6535,0,2,A
2012-05,BRA,M,LI,IX,_Z,AA,IX,_Z,H,100.5829,0,2,A
2012-06,BRA,M,LI,IX,_Z,AA,IX,_Z,H,100.5167,0,2,A
2012-07,BRA,M,LI,IX,_Z,AA,IX,_Z,H,100.4842,0,2,A
2012-08,BRA,M,LI,IX,_Z,AA,IX,_Z,H,100.4834,0,2,A
2012-09,BRA,M,LI,IX,_Z,AA,IX,_Z,H,100.4924,0,2,A
2012-10,BRA,M,LI,IX,_Z,AA,IX,_Z,H,100.4801,0,2,A
2012-11,BRA,M,LI,IX,_Z,AA,IX,_Z,H,100.4339,0,2,A
2012-12,BRA,M,LI,IX,_Z,AA,IX,_Z,H,100.3477,0,2,A
2013-01,BRA,M,LI,IX,_Z,AA,IX,_Z,H,100.2169,0,2,A
2013-02,BRA,M,LI,IX,_Z,AA,IX,_Z,H,100.0527,0,2,A
2013-03,BRA,M,LI,IX,_Z,AA,IX,_Z,H,99.86971,0,2,A
2013-04,BRA,M,LI,IX,_Z,AA,IX,_Z,H,99.678210000000007,0,2,A
2013-05,BRA,M,LI,IX,_Z,AA,IX,_Z,H,99.48975,0,2,A
2013-06,BRA,M,LI,IX,_Z,AA,IX,_Z,H,99.31196,0,2,A
2013-07,BRA,M,LI,IX,_Z,AA,IX,_Z,H,99.17146,0,2,A
2013-08,BRA,M,LI,IX,_Z,AA,IX,_Z,H,99.08578,0,2,A
2013-09,BRA,M,LI,IX,_Z,AA,IX,_Z,H,99.03012,0,2,A
2013-10,BRA,M,LI,IX,_Z,AA,IX,_Z,H,98.96181,0,2,A
2013-11,BRA,M,LI,IX,_Z,AA,IX,_Z,H,98.87224,0,2,A
2013-12,BRA,M,LI,IX,_Z,AA,IX,_Z,H,98.75776,0,2,A
2014-01,BRA,M,LI,IX,_Z,AA,IX,_Z,H,98.61911,0,2,A
2014-02,BRA,M,LI,IX,_Z,AA,IX,_Z,H,98.4775,0,2,A
2014-03,BRA,M,LI,IX,_Z,AA,IX,_Z,H,98.34947,0,2,A
2014-04,BRA,M,LI,IX,_Z,AA,IX,_Z,H,98.24366,0,2,A
2014-05,BRA,M,LI,IX,_Z,AA,IX,_Z,H,98.16935,0,2,A
2014-06,BRA,M,LI,IX,_Z,AA,IX,_Z,H,98.14574,0,2,A
2014-07,BRA,M,LI,IX,_Z,AA,IX,_Z,H,98.15758,0,2,A
2014-08,BRA,M,LI,IX,_Z,AA,IX,_Z,H,98.15666,0,2,A
2014-09,BRA,M,LI,IX,_Z,AA,IX,_Z,H,98.1086,0,2,A
2014-10,BRA,M,LI,IX,_Z,AA,IX,_Z,H,97.98126,0,2,A
2014-11,BRA,M,LI,IX,_Z,AA,IX,_Z,H,97.76664,0,2,A
2014-12,BRA,M,LI,IX,_Z,AA,IX,_Z,H,97.47429,0,2,A
2015-01,BRA,M,LI,IX,_Z,AA,IX,_Z,H,97.13632,0,2,A
2015-02,BRA,M,LI,IX,_Z,AA,IX,_Z,H,96.78561,0,2,A
2015-03,BRA,M,LI,IX,_Z,AA,IX,_Z,H,96.45497,0,2,A
2015-04,BRA,M,LI,IX,_Z,AA,IX,_Z,H,96.18517,0,2,A
2015-05,BRA,M,LI,IX,_Z,AA,IX,_Z,H,95.98335,0,2,A
2015-06,BRA,M,LI,IX,_Z,AA,IX,_Z,H,95.84621,0,2,A
2015-07,BRA,M,LI,IX,_Z,AA,IX,_Z,H,95.77453,0,2,A
2015-08,BRA,M,LI,IX,_Z,AA,IX,_Z,H,95.75697,0,2,A
2015-09,BRA,M,LI,IX,_Z,AA,IX,_Z,H,95.79087,0,2,A
2015-10,BRA,M,LI,IX,_Z,AA,IX,_Z,H,95.85677,0,2,A
